ID, PERSON_ID, CHECKIN, CHECKOUT, BUILDING
0000005436, 0000000229, '2017-04-03 18:45:03', '2017-04-03 20:49:24', '9250'
0000005437, 0000000229, '2017-04-04 08:18:31', '2017-04-04 10:43:43', '115954'
0000005438, 0000000229, '2017-04-04 12:28:49', '2017-04-04 14:35:58', '9401'
0000005439, 0000000229, '2017-04-04 15:02:05', '2017-04-04 17:27:06', '9401'
0000005440, 0000000229, '2017-04-04 19:19:14', '2017-04-04 20:38:55', '9224'
0000005441, 0000000229, '2017-04-04 21:34:29', '2017-04-04 23:44:31', '9224'
0000005442, 0000000229, '2017-04-05 08:41:55', '2017-04-05 10:49:06', '115954'
0000005443, 0000000229, '2017-04-05 12:09:15', '2017-04-05 14:23:40', '115954'
0000005444, 0000000229, '2017-04-05 16:17:34', '2017-04-05 18:21:21', '9247'
0000005445, 0000000229, '2017-04-05 19:19:28', '2017-04-05 21:41:01', '9401'
0000005446, 0000000229, '2017-04-06 07:47:37', '2017-04-06 08:52:53', '9250'
0000005447, 0000000229, '2017-04-06 10:28:26', '2017-04-06 11:33:10', '9247'
0000005448, 0000000229, '2017-04-06 13:17:28', '2017-04-06 15:56:05', '9401'
0000005449, 0000000229, '2017-04-06 16:03:56', '2017-04-06 18:13:54', '115954'
0000005450, 0000000229, '2017-04-06 20:49:26', '2017-04-06 22:55:05', '115954'
0000005451, 0000000229, '2017-04-07 13:05:25', '2017-04-07 16:41:46', '9124'
0000005452, 0000000229, '2017-04-08 15:39:55', '2017-04-08 18:47:03', '9124'
0000005453, 0000000230, '2017-04-03 07:28:28', '2017-04-03 08:43:31', '115954'
0000005454, 0000000230, '2017-04-03 10:37:53', '2017-04-03 11:47:03', '9216'
0000005455, 0000000230, '2017-04-03 13:26:33', '2017-04-03 14:38:02', '115954'
0000005456, 0000000230, '2017-04-03 16:40:20', '2017-04-03 17:43:15', '9250'
0000005457, 0000000230, '2017-04-03 18:13:18', '2017-04-03 19:22:48', '9216'
0000005458, 0000000230, '2017-04-03 20:23:09', '2017-04-03 22:25:44', '9216'
0000005459, 0000000230, '2017-04-04 08:45:37', '2017-04-04 09:49:46', '9216'
0000005460, 0000000230, '2017-04-04 10:16:38', '2017-04-04 12:52:52', '115954'
0000005461, 0000000230, '2017-04-04 14:23:24', '2017-04-04 16:57:42', '9216'
0000005462, 0000000230, '2017-04-04 18:38:06', '2017-04-04 20:45:02', '9216'
0000005463, 0000000230, '2017-04-05 07:27:03', '2017-04-05 09:39:42', '9216'
0000005464, 0000000230, '2017-04-05 10:10:38', '2017-04-05 11:50:32', '9216'
0000005465, 0000000230, '2017-04-05 13:27:01', '2017-04-05 15:41:41', '115954'
0000005466, 0000000230, '2017-04-05 16:49:24', '2017-04-05 17:57:57', '9216'
0000005467, 0000000230, '2017-04-05 18:15:19', '2017-04-05 19:42:54', '9216'
0000005468, 0000000230, '2017-04-05 21:19:50', '2017-04-05 22:34:03', '9401'
0000005469, 0000000230, '2017-04-06 08:00:17', '2017-04-06 09:25:39', '115954'
0000005470, 0000000230, '2017-04-06 10:44:46', '2017-04-06 11:56:51', '9216'
0000005471, 0000000230, '2017-04-06 12:19:44', '2017-04-06 13:42:58', '9216'
0000005472, 0000000230, '2017-04-06 15:25:10', '2017-04-06 16:55:09', '9216'
0000005473, 0000000230, '2017-04-06 18:10:52', '2017-04-06 20:34:03', '9401'
0000005474, 0000000230, '2017-04-07 13:00:57', '2017-04-07 16:46:41', '9124'
0000005475, 0000000230, '2017-04-08 16:05:48', '2017-04-08 19:13:05', '9124'
0000005476, 0000000231, '2017-04-03 07:37:28', '2017-04-03 09:52:21', '9250'
0000005477, 0000000231, '2017-04-03 11:17:39', '2017-04-03 13:53:22', '9247'
0000005478, 0000000231, '2017-04-03 15:10:32', '2017-04-03 17:27:22', '115954'
0000005479, 0000000231, '2017-04-03 18:38:38', '2017-04-03 19:53:18', '9224'
0000005480, 0000000231, '2017-04-03 20:32:42', '2017-04-03 21:47:51', '9250'
0000005481, 0000000231, '2017-04-03 22:20:00', '2017-04-03 23:57:34', '9401'
0000005482, 0000000231, '2017-04-04 08:11:37', '2017-04-04 09:20:00', '9247'
0000005483, 0000000231, '2017-04-04 10:26:03', '2017-04-04 12:52:48', '115954'
0000005484, 0000000231, '2017-04-04 14:27:29', '2017-04-04 15:50:52', '9224'
0000005485, 0000000231, '2017-04-04 16:26:47', '2017-04-04 17:39:52', '115954'
0000005486, 0000000231, '2017-04-04 18:47:31', '2017-04-04 19:53:22', '9250'
0000005487, 0000000231, '2017-04-04 20:35:22', '2017-04-04 22:47:55', '115954'
0000005488, 0000000231, '2017-04-05 07:25:52', '2017-04-05 08:38:06', '115954'
0000005489, 0000000231, '2017-04-05 10:31:14', '2017-04-05 12:49:46', '9224'
0000005490, 0000000231, '2017-04-05 13:39:01', '2017-04-05 14:41:56', '115954'
0000005491, 0000000231, '2017-04-05 16:08:36', '2017-04-05 17:52:39', '9224'
0000005492, 0000000231, '2017-04-05 19:46:48', '2017-04-05 21:58:33', '9247'
0000005493, 0000000231, '2017-04-06 08:12:19', '2017-04-06 09:22:17', '115954'
0000005494, 0000000231, '2017-04-06 10:03:54', '2017-04-06 12:54:37', '115954'
0000005495, 0000000231, '2017-04-06 13:21:17', '2017-04-06 14:46:55', '9401'
0000005496, 0000000231, '2017-04-06 15:35:09', '2017-04-06 17:38:16', '115954'
0000005497, 0000000231, '2017-04-06 19:24:59', '2017-04-06 21:27:54', '115954'
0000005498, 0000000231, '2017-04-06 22:32:37', '2017-04-06 23:42:59', '115954'
0000005499, 0000000231, '2017-04-07 13:16:27', '2017-04-07 15:57:45', '9124'
0000005500, 0000000231, '2017-04-08 15:24:55', '2017-04-08 17:55:37', '9124'
0000005501, 0000000232, '2017-04-03 07:34:50', '2017-04-03 08:41:35', '9252'
0000005502, 0000000232, '2017-04-03 09:47:14', '2017-04-03 10:53:00', '9252'
0000005503, 0000000232, '2017-04-03 11:43:59', '2017-04-03 12:49:19', '9252'
0000005504, 0000000232, '2017-04-03 14:24:23', '2017-04-03 15:28:12', '9224'
0000005505, 0000000232, '2017-04-03 16:36:22', '2017-04-03 18:49:19', '115954'
0000005506, 0000000232, '2017-04-03 20:06:56', '2017-04-03 22:33:33', '115954'
0000005507, 0000000232, '2017-04-04 07:05:35', '2017-04-04 09:49:21', '115954'
0000005508, 0000000232, '2017-04-04 11:20:26', '2017-04-04 12:35:48', '9224'
0000005509, 0000000232, '2017-04-04 14:19:18', '2017-04-04 16:33:00', '9401'
0000005510, 0000000232, '2017-04-04 18:00:50', '2017-04-04 20:46:18', '9252'
0000005511, 0000000232, '2017-04-04 21:24:24', '2017-04-04 22:32:01', '9252'
0000005512, 0000000232, '2017-04-05 07:08:39', '2017-04-05 08:39:33', '9252'
0000005513, 0000000232, '2017-04-05 09:32:34', '2017-04-05 10:53:38', '115954'
0000005514, 0000000232, '2017-04-05 11:07:39', '2017-04-05 13:28:38', '9252'
0000005515, 0000000232, '2017-04-05 14:16:36', '2017-04-05 16:54:27', '9252'
0000005516, 0000000232, '2017-04-05 18:07:33', '2017-04-05 20:47:01', '9401'
0000005517, 0000000232, '2017-04-05 21:20:11', '2017-04-05 22:48:17', '115954'
0000005518, 0000000232, '2017-04-06 07:48:25', '2017-04-06 08:52:56', '9250'
0000005519, 0000000232, '2017-04-06 09:36:44', '2017-04-06 11:47:53', '9401'
0000005520, 0000000232, '2017-04-06 12:09:50', '2017-04-06 14:10:48', '9252'
0000005521, 0000000232, '2017-04-06 15:05:27', '2017-04-06 17:35:28', '9252'
0000005522, 0000000232, '2017-04-06 19:49:26', '2017-04-06 20:52:04', '9252'
0000005523, 0000000232, '2017-04-07 13:04:13', '2017-04-07 16:13:10', '9124'
0000005524, 0000000232, '2017-04-08 15:20:50', '2017-04-08 17:38:10', '9124'
0000005525, 0000000233, '2017-04-03 08:40:25', '2017-04-03 10:53:18', '9250'
0000005526, 0000000233, '2017-04-03 11:38:55', '2017-04-03 13:46:05', '115954'
0000005527, 0000000233, '2017-04-03 15:32:42', '2017-04-03 16:34:49', '115954'
0000005528, 0000000233, '2017-04-03 17:13:42', '2017-04-03 19:56:27', '115954'
0000005529, 0000000233, '2017-04-03 20:11:05', '2017-04-03 22:14:22', '115954'
0000005530, 0000000233, '2017-04-04 08:11:05', '2017-04-04 10:54:32', '115954'
0000005531, 0000000233, '2017-04-04 11:15:43', '2017-04-04 13:35:25', '9250'
0000005532, 0000000233, '2017-04-04 14:11:36', '2017-04-04 15:57:20', '115954'
0000005533, 0000000233, '2017-04-04 17:22:22', '2017-04-04 19:30:27', '115954'
0000005534, 0000000233, '2017-04-04 21:50:27', '2017-04-04 23:58:30', '115954'
0000005535, 0000000233, '2017-04-05 08:38:13', '2017-04-05 09:44:24', '9401'
0000005536, 0000000233, '2017-04-05 11:13:53', '2017-04-05 13:46:29', '9401'
0000005537, 0000000233, '2017-04-05 14:32:35', '2017-04-05 16:48:34', '9247'
0000005538, 0000000233, '2017-04-05 17:43:37', '2017-04-05 19:55:00', '115954'
0000005539, 0000000233, '2017-04-05 21:43:12', '2017-04-05 23:59:51', '115954'
0000005540, 0000000233, '2017-04-06 08:23:41', '2017-04-06 09:53:23', '9247'
0000005541, 0000000233, '2017-04-06 11:10:00', '2017-04-06 12:54:28', '9224'
0000005542, 0000000233, '2017-04-06 13:05:33', '2017-04-06 14:31:42', '115954'
0000005543, 0000000233, '2017-04-06 15:14:30', '2017-04-06 17:28:51', '9247'
0000005544, 0000000233, '2017-04-06 18:45:06', '2017-04-06 19:54:14', '9401'
0000005545, 0000000233, '2017-04-06 21:03:58', '2017-04-06 23:48:04', '115954'
0000005546, 0000000233, '2017-04-07 12:17:06', '2017-04-07 14:30:42', '9124'
0000005547, 0000000233, '2017-04-08 15:30:17', '2017-04-08 17:37:52', '9124'
0000005548, 0000000234, '2017-04-03 07:12:48', '2017-04-03 08:28:25', '115954'
0000005549, 0000000234, '2017-04-03 09:40:31', '2017-04-03 11:57:59', '115954'
0000005550, 0000000234, '2017-04-03 13:14:14', '2017-04-03 14:22:51', '9250'
0000005551, 0000000234, '2017-04-03 16:14:16', '2017-04-03 18:15:35', '9401'
0000005552, 0000000234, '2017-04-03 20:39:35', '2017-04-03 22:49:37', '115954'
0000005553, 0000000234, '2017-04-04 07:12:54', '2017-04-04 08:43:26', '9247'
0000005554, 0000000234, '2017-04-04 09:42:32', '2017-04-04 10:59:23', '9401'
0000005555, 0000000234, '2017-04-04 12:16:07', '2017-04-04 13:30:45', '9401'
0000005556, 0000000234, '2017-04-04 14:11:23', '2017-04-04 16:58:05', '9224'
0000005557, 0000000234, '2017-04-04 17:19:18', '2017-04-04 19:42:41', '9401'
0000005558, 0000000234, '2017-04-04 20:45:50', '2017-04-04 22:47:55', '9250'
0000005559, 0000000234, '2017-04-05 07:19:36', '2017-04-05 08:45:50', '9250'
0000005560, 0000000234, '2017-04-05 10:27:44', '2017-04-05 11:59:04', '115954'
0000005561, 0000000234, '2017-04-05 13:05:28', '2017-04-05 14:35:12', '115954'
0000005562, 0000000234, '2017-04-05 15:21:21', '2017-04-05 17:27:16', '115954'
0000005563, 0000000234, '2017-04-05 18:04:51', '2017-04-05 19:13:52', '115954'
0000005564, 0000000234, '2017-04-05 21:49:03', '2017-04-05 22:55:03', '9247'
0000005565, 0000000234, '2017-04-06 08:21:04', '2017-04-06 09:38:51', '9250'
0000005566, 0000000234, '2017-04-06 11:16:07', '2017-04-06 13:32:46', '9401'
0000005567, 0000000234, '2017-04-06 14:11:14', '2017-04-06 15:41:06', '115954'
0000005568, 0000000234, '2017-04-06 17:23:39', '2017-04-06 19:25:31', '9250'
0000005569, 0000000234, '2017-04-06 20:13:43', '2017-04-06 22:21:01', '9250'
0000005570, 0000000234, '2017-04-07 12:16:40', '2017-04-07 15:56:28', '9124'
0000005571, 0000000234, '2017-04-08 16:09:35', '2017-04-08 19:11:00', '9124'
0000005572, 0000000235, '2017-04-03 08:32:45', '2017-04-03 10:53:58', '115954'
0000005573, 0000000235, '2017-04-03 12:14:16', '2017-04-03 13:33:14', '115954'
0000005574, 0000000235, '2017-04-03 14:44:48', '2017-04-03 15:55:00', '9247'
0000005575, 0000000235, '2017-04-03 17:21:32', '2017-04-03 19:39:56', '9250'
0000005576, 0000000235, '2017-04-03 20:30:33', '2017-04-03 21:37:00', '9401'
0000005577, 0000000235, '2017-04-04 08:33:12', '2017-04-04 09:50:20', '9250'
0000005578, 0000000235, '2017-04-04 11:21:16', '2017-04-04 12:53:51', '115954'
0000005579, 0000000235, '2017-04-04 14:17:58', '2017-04-04 16:37:09', '115954'
0000005580, 0000000235, '2017-04-04 17:08:27', '2017-04-04 18:57:06', '115954'
0000005581, 0000000235, '2017-04-04 20:49:19', '2017-04-04 21:57:34', '115954'
0000005582, 0000000235, '2017-04-05 08:08:53', '2017-04-05 09:12:06', '9250'
0000005583, 0000000235, '2017-04-05 11:12:29', '2017-04-05 13:58:27', '115954'
0000005584, 0000000235, '2017-04-05 14:50:45', '2017-04-05 16:55:14', '115954'
0000005585, 0000000235, '2017-04-05 18:31:02', '2017-04-05 20:42:00', '9401'
0000005586, 0000000235, '2017-04-05 21:08:29', '2017-04-05 22:43:12', '9247'
0000005587, 0000000235, '2017-04-06 08:23:45', '2017-04-06 10:35:02', '9250'
0000005588, 0000000235, '2017-04-06 12:47:05', '2017-04-06 13:53:42', '115954'
0000005589, 0000000235, '2017-04-06 15:48:08', '2017-04-06 16:54:47', '115954'
0000005590, 0000000235, '2017-04-06 17:18:12', '2017-04-06 19:21:47', '115954'
0000005591, 0000000235, '2017-04-06 20:35:20', '2017-04-06 22:55:21', '115954'
0000005592, 0000000235, '2017-04-07 12:45:06', '2017-04-07 15:49:23', '9124'
0000005593, 0000000235, '2017-04-08 16:24:08', '2017-04-08 18:58:10', '9124'
0000005594, 0000000236, '2017-04-03 07:49:20', '2017-04-03 08:51:56', '9247'
0000005595, 0000000236, '2017-04-03 10:44:43', '2017-04-03 12:47:55', '9401'
0000005596, 0000000236, '2017-04-03 13:50:12', '2017-04-03 15:53:28', '9224'
0000005597, 0000000236, '2017-04-03 16:29:26', '2017-04-03 18:56:40', '9217'
0000005598, 0000000236, '2017-04-03 19:34:24', '2017-04-03 20:50:15', '115954'
0000005599, 0000000236, '2017-04-03 22:50:58', '2017-04-03 23:54:03', '115954'
0000005600, 0000000236, '2017-04-04 08:35:17', '2017-04-04 10:53:10', '115954'
0000005601, 0000000236, '2017-04-04 11:14:03', '2017-04-04 13:52:58', '9247'
0000005602, 0000000236, '2017-04-04 15:39:21', '2017-04-04 17:46:01', '115954'
0000005603, 0000000236, '2017-04-04 18:04:55', '2017-04-04 20:25:41', '9224'
0000005604, 0000000236, '2017-04-04 22:50:50', '2017-04-04 23:55:04', '9247'
0000005605, 0000000236, '2017-04-05 07:46:31', '2017-04-05 08:47:17', '115954'
0000005606, 0000000236, '2017-04-05 09:13:26', '2017-04-05 11:55:31', '9401'
0000005607, 0000000236, '2017-04-05 13:29:15', '2017-04-05 15:32:28', '9217'
0000005608, 0000000236, '2017-04-05 16:01:15', '2017-04-05 17:32:04', '9217'
0000005609, 0000000236, '2017-04-05 19:22:20', '2017-04-05 21:59:47', '115954'
0000005610, 0000000236, '2017-04-06 07:27:09', '2017-04-06 09:40:24', '9217'
0000005611, 0000000236, '2017-04-06 11:22:35', '2017-04-06 12:33:44', '9217'
0000005612, 0000000236, '2017-04-06 14:00:39', '2017-04-06 15:42:04', '9217'
0000005613, 0000000236, '2017-04-06 16:24:39', '2017-04-06 17:39:43', '9217'
0000005614, 0000000236, '2017-04-06 19:46:32', '2017-04-06 21:50:39', '9217'
0000005615, 0000000236, '2017-04-07 12:06:14', '2017-04-07 15:30:47', '9124'
0000005616, 0000000236, '2017-04-08 16:21:12', '2017-04-08 18:25:17', '9124'
0000005617, 0000000237, '2017-04-03 08:14:40', '2017-04-03 10:33:04', '115954'
0000005618, 0000000237, '2017-04-03 12:09:13', '2017-04-03 14:12:20', '115954'
0000005619, 0000000237, '2017-04-03 15:47:09', '2017-04-03 17:53:24', '115954'
0000005620, 0000000237, '2017-04-03 19:30:11', '2017-04-03 21:38:05', '9250'
0000005621, 0000000237, '2017-04-03 22:47:07', '2017-04-03 23:58:07', '115954'
0000005622, 0000000237, '2017-04-04 07:07:53', '2017-04-04 08:17:06', '115954'
0000005623, 0000000237, '2017-04-04 10:48:45', '2017-04-04 12:51:57', '115954'
0000005624, 0000000237, '2017-04-04 14:24:15', '2017-04-04 15:56:00', '9224'
0000005625, 0000000237, '2017-04-04 16:43:00', '2017-04-04 18:56:49', '9250'
0000005626, 0000000237, '2017-04-04 19:22:56', '2017-04-04 20:23:00', '9247'
0000005627, 0000000237, '2017-04-04 21:17:45', '2017-04-04 23:21:09', '115954'
0000005628, 0000000237, '2017-04-05 08:07:41', '2017-04-05 09:31:21', '9250'
0000005629, 0000000237, '2017-04-05 10:00:15', '2017-04-05 12:44:51', '9401'
0000005630, 0000000237, '2017-04-05 13:36:34', '2017-04-05 15:59:08', '9224'
0000005631, 0000000237, '2017-04-05 17:49:24', '2017-04-05 19:52:42', '115954'
0000005632, 0000000237, '2017-04-05 20:20:26', '2017-04-05 22:59:56', '115954'
0000005633, 0000000237, '2017-04-06 07:12:27', '2017-04-06 09:48:44', '9247'
0000005634, 0000000237, '2017-04-06 10:06:00', '2017-04-06 12:58:08', '9224'
0000005635, 0000000237, '2017-04-06 13:39:50', '2017-04-06 15:56:20', '115954'
0000005636, 0000000237, '2017-04-06 16:31:57', '2017-04-06 18:57:33', '9247'
0000005637, 0000000237, '2017-04-06 20:02:13', '2017-04-06 22:22:56', '115954'
0000005638, 0000000237, '2017-04-07 12:31:30', '2017-04-07 15:56:13', '9124'
0000005639, 0000000237, '2017-04-08 16:32:09', '2017-04-08 18:36:50', '9124'
0000005640, 0000000238, '2017-04-03 07:12:05', '2017-04-03 08:13:05', '9251'
0000005641, 0000000238, '2017-04-03 09:37:25', '2017-04-03 11:42:28', '115954'
0000005642, 0000000238, '2017-04-03 12:13:37', '2017-04-03 13:39:21', '9251'
0000005643, 0000000238, '2017-04-03 14:23:54', '2017-04-03 16:36:34', '9251'
0000005644, 0000000238, '2017-04-03 17:46:46', '2017-04-03 19:59:28', '9251'
0000005645, 0000000238, '2017-04-03 21:12:15', '2017-04-03 23:43:26', '115954'
0000005646, 0000000238, '2017-04-04 08:21:28', '2017-04-04 10:39:49', '115954'
0000005647, 0000000238, '2017-04-04 11:05:06', '2017-04-04 12:29:40', '9251'
0000005648, 0000000238, '2017-04-04 13:09:03', '2017-04-04 15:51:24', '9247'
0000005649, 0000000238, '2017-04-04 16:11:18', '2017-04-04 17:35:24', '9251'
0000005650, 0000000238, '2017-04-04 18:26:10', '2017-04-04 20:52:31', '9250'
0000005651, 0000000238, '2017-04-04 22:21:29', '2017-04-04 23:46:50', '9224'
0000005652, 0000000238, '2017-04-05 08:23:38', '2017-04-05 09:49:35', '9251'
0000005653, 0000000238, '2017-04-05 10:09:06', '2017-04-05 11:24:37', '9251'
0000005654, 0000000238, '2017-04-05 12:49:32', '2017-04-05 14:55:29', '9251'
0000005655, 0000000238, '2017-04-05 15:25:26', '2017-04-05 17:53:00', '115954'
0000005656, 0000000238, '2017-04-05 18:16:24', '2017-04-05 19:55:06', '115954'
0000005657, 0000000238, '2017-04-05 21:44:48', '2017-04-05 23:55:53', '115954'
0000005658, 0000000238, '2017-04-06 08:19:26', '2017-04-06 09:53:35', '9251'
0000005659, 0000000238, '2017-04-06 11:05:23', '2017-04-06 13:12:40', '9251'
0000005660, 0000000238, '2017-04-06 15:33:53', '2017-04-06 16:54:26', '9251'
0000005661, 0000000238, '2017-04-06 18:02:33', '2017-04-06 19:29:01', '9251'
0000005662, 0000000238, '2017-04-06 20:11:20', '2017-04-06 21:26:39', '9251'
0000005663, 0000000238, '2017-04-07 13:36:22', '2017-04-07 16:38:02', '9124'
0000005664, 0000000238, '2017-04-08 15:43:54', '2017-04-08 18:52:52', '9124'
0000005665, 0000000239, '2017-04-03 07:41:58', '2017-04-03 08:52:26', '9252'
0000005666, 0000000239, '2017-04-03 09:41:10', '2017-04-03 11:53:52', '9401'
0000005667, 0000000239, '2017-04-03 12:05:32', '2017-04-03 14:30:48', '9252'
0000005668, 0000000239, '2017-04-03 15:27:39', '2017-04-03 17:34:43', '9250'
0000005669, 0000000239, '2017-04-03 19:01:16', '2017-04-03 20:50:23', '9252'
0000005670, 0000000239, '2017-04-03 22:03:24', '2017-04-03 23:06:07', '115954'
0000005671, 0000000239, '2017-04-04 08:16:05', '2017-04-04 09:33:08', '9252'
0000005672, 0000000239, '2017-04-04 10:37:41', '2017-04-04 12:41:23', '9252'
0000005673, 0000000239, '2017-04-04 13:16:59', '2017-04-04 14:44:29', '115954'
0000005674, 0000000239, '2017-04-04 15:39:54', '2017-04-04 16:40:24', '9224'
0000005675, 0000000239, '2017-04-04 17:40:38', '2017-04-04 18:55:20', '9224'
0000005676, 0000000239, '2017-04-04 19:16:07', '2017-04-04 21:30:08', '115954'
0000005677, 0000000239, '2017-04-05 07:28:35', '2017-04-05 09:49:45', '9252'
0000005678, 0000000239, '2017-04-05 11:33:43', '2017-04-05 12:52:24', '9252'
0000005679, 0000000239, '2017-04-05 14:31:00', '2017-04-05 16:39:54', '9247'
0000005680, 0000000239, '2017-04-05 17:38:53', '2017-04-05 19:59:26', '9224'
0000005681, 0000000239, '2017-04-05 20:03:51', '2017-04-05 21:28:54', '9252'
0000005682, 0000000239, '2017-04-05 22:33:31', '2017-04-05 23:43:03', '9252'
0000005683, 0000000239, '2017-04-06 08:10:38', '2017-04-06 09:13:00', '9252'
0000005684, 0000000239, '2017-04-06 10:42:54', '2017-04-06 12:47:24', '9252'
0000005685, 0000000239, '2017-04-06 14:00:58', '2017-04-06 16:19:06', '115954'
0000005686, 0000000239, '2017-04-06 18:48:36', '2017-04-06 19:54:29', '9252'
0000005687, 0000000239, '2017-04-06 21:18:00', '2017-04-06 22:27:45', '9401'
0000005688, 0000000239, '2017-04-07 12:28:32', '2017-04-07 15:35:11', '9124'
0000005689, 0000000239, '2017-04-08 15:27:14', '2017-04-08 18:46:05', '9124'
0000005690, 0000000240, '2017-04-03 07:05:36', '2017-04-03 08:16:07', '9217'
0000005691, 0000000240, '2017-04-03 10:06:15', '2017-04-03 11:45:04', '9217'
0000005692, 0000000240, '2017-04-03 13:08:32', '2017-04-03 14:29:04', '9217'
0000005693, 0000000240, '2017-04-03 16:26:32', '2017-04-03 18:40:14', '115954'
0000005694, 0000000240, '2017-04-03 20:38:30', '2017-04-03 21:57:00', '9217'
0000005695, 0000000240, '2017-04-03 22:03:48', '2017-04-03 23:33:11', '9217'
0000005696, 0000000240, '2017-04-04 08:05:26', '2017-04-04 10:12:12', '9217'
0000005697, 0000000240, '2017-04-04 12:06:57', '2017-04-04 13:07:08', '9217'
0000005698, 0000000240, '2017-04-04 15:32:32', '2017-04-04 17:36:53', '9217'
